CODE,Product,Year,NFIRMS,NPLTS,HERF,ENTROPY,C1,C2,C3,C4,TCAP,Q,CU,FRB,GNP,NENTR,ENTRCAP,NEXIT,EXITCAP,NEWPLT,INCCAP,CLOSED,NNEW,NINC,EXCESS,EXCES100,SDGROW,BOTCAP,CUMCAP,CUMQ,MAXQ,DELUSV,USV,DEFLATOR,ABSCOST,NPATENTS,CUMPAT27,CUMPAT37,CUMSMP,CUMUSO,CUMFOR,VIPCT,DISP
26,Isopropyl Alcohol,64,3,7,0.346,1.08,0.406,0.75,1,1,1600,1504,0.94,85.6,876.4,0,0,0,0,0,0,0,0,0,0,0.033,0.055,50,1600,22286.1,1504,1.053,6.228,97.4,8,4,116,88,1,9,8,0.358,-99.9
26,Isopropyl Alcohol,65,3,7,0.346,1.08,0.406,0.75,1,1,1600,1538,0.938,89.6,929.3,0,0,0,0,0,80,0,0,1,0,0.033,0.05,50,1600,23790.1,1538,0.994,6.19,98.6,8,5,120,92,1,10,9,0.378,-99.9
26,Isopropyl Alcohol,66,3,7,0.339,1.091,0.387,0.714,1,1,1680,1714.3,0.997,91.1,984.8,0,0,0,0,0,255,175,0,3,0,0,0.05,50,1680,25328.1,1714.3,0.966,5.977,100.8,8,2,125,97,1,10,11,0.405,-99.9
26,Isopropyl Alcohol,67,3,5,0.34,1.089,0.384,0.727,1,1,1760,1840,0.989,86.9,1011.4,0,0,0,0,0,200,0,0,2,0,0,0.044,225,1935,27042.4,1840,1.023,6.123,102.9,8,2,127,99,1,11,15,0.402,-99.9
26,Isopropyl Alcohol,68,3,5,0.339,1.09,0.395,0.704,1,1,1960,1890,0.952,87.2,1058.1,0,0,0,0,0,50,0,0,1,0,0,0.043,225,2135,28882.4,1890,0.97,5.93,104,8,2,129,101,1,13,17,0.421,-99.9
26,Isopropyl Alcohol,69,3,5,0.342,1.086,0.41,0.711,1,1,2010,1950,0.899,86.3,1087.6,0,0,0,0,0,320,0,0,4,0,0.026,0.041,225,2185,30772.4,1950,0.989,5.871,106.1,8,6,131,103,1,16,25,0.436,-99.9
26,Isopropyl Alcohol,70,3,5,0.336,1.094,0.365,0.708,1,1,2330,1919,0.824,79.5,1085.6,0,0,0,0,0,0,0,0,0,0.035,0.19,0.036,275,2505,32722.4,1950,0.973,5.709,110.6,8,8,137,109,1,19,34,0.449,-99.9
26,Isopropyl Alcohol,71,3,5,0.336,1.094,0.365,0.708,1,1,2330,1673.9,0.718,78.5,1122.4,0,0,0,0,0,0,0,0,0,0.035,0.19,0.074,275,2505,34641.4,1950,1.009,5.76,116.3,8,7,145,117,1,25,39,0.504,-99.9
26,Isopropyl Alcohol,72,3,5,0.336,1.094,0.365,0.708,1,1,2330,1790,0.743,83.5,1185.9,1,50,0,0,50,135,25,1,3,0.035,0.19,0.086,275,2505,36315.3,1950,0.966,5.568,119.4,8,10,152,124,1,28,50,0.509,-99.9
26,Isopropyl Alcohol,73,4,6,0.325,1.168,0.361,0.707,0.98,1,2490,1754.6,0.71,87.6,1254.3,0,0,0,0,0,25,65,0,1,0.12,0.259,0.081,50,2690,38105.3,1950,1.049,-99.9,128,8,17,162,134,1,30,58,0.513,-99.9
26,Isopropyl Alcohol,74,4,6,0.329,1.162,0.367,0.729,0.98,1,2450,1914.4,0.845,83.7,1246.3,0,0,0,0,0,30,398,0,1,0.108,0.197,0.1,50,2715,39859.9,1950,-99.9,-99.9,164,8,10,179,151,4,34,63,-99.9,-99.9
26,Isopropyl Alcohol,75,4,5,0.325,1.175,0.392,0.688,0.976,1,2082,1521,0.73,72.9,1231.6,0,0,0,0,0,2,0,0,1,0,0.054,0.135,50,2745,41774.3,1950,-99.9,-99.9,-99.9,8,15,189,161,4,35,74,-99.9,-99.9
26,Isopropyl Alcohol,76,4,5,0.325,1.175,0.392,0.688,0.976,1,2084,1936,0.868,79.6,1298.2,0,0,0,0,0,293,0,0,2,0,0.055,0.2,50,2747,43295.3,1950,-99.9,-99.9,-99.9,8,17,204,176,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,77,4,5,0.321,1.176,0.344,0.674,0.979,1,2377,1888,0.777,82.2,1369.7,0,0,0,0,0,150,42,0,1,0.058,0.205,0.201,50,3040,45231.3,1950,-99.9,-99.9,-99.9,8,19,221,193,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,78,4,5,0.325,1.168,0.376,0.698,0.98,1,2485,1730,0.696,84.7,1438.6,0,0,0,0,0,0,0,0,0,0.127,0.267,0.203,50,3190,47119.3,1950,-99.9,-99.9,-99.9,8,16,240,212,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,79,4,5,0.325,1.168,0.376,0.698,0.98,1,2485,1900,0.765,86,1479.4,0,0,0,0,0,0,0,0,0,0.127,0.267,0.158,50,3190,48849.3,1950,-99.9,-99.9,-99.9,8,7,256,228,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,80,4,5,0.325,1.168,0.376,0.698,0.98,1,2485,1836,0.692,79.6,1475,0,0,0,0,340,0,0,1,0,0.127,0.267,0.077,50,3190,50749.3,1950,-99.9,-99.9,-99.9,8,17,263,235,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,81,4,6,0.334,1.149,0.404,0.735,0.982,1,2825,1669,0.591,79.4,1513.8,0,0,0,0,0,0,0,0,0,0.284,0.441,0.088,50,3530,52585.3,1950,-99.9,-99.9,-99.9,8,18,280,252,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,82,4,6,0.334,1.149,0.404,0.735,0.982,1,2825,1310,0.464,71.1,1485.4,0,0,0,0,0,0,0,0,0,0.284,0.441,0.13,50,3530,54254.3,1950,-99.9,-99.9,-99.9,8,19,298,270,0,0,0,-99.9,-99.9
26,Isopropyl Alcohol,83,4,6,0.334,1.149,0.404,0.735,0.982,1,2825,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.284,0.441,0,50,3530,55564.3,1950,-99.9,-99.9,-99.9,8,22,317,289,0,0,0,-99.9,-99.9
27,Maleic Anhydride ,54,-99.9,0,-99.9,0,0,0,0,0,0,35,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,35,-99.9,-99.9,-99.9,10,2,46,35,0,0,1,-99.9,0.43
27,Maleic Anhydride ,55,-99.9,0,-99.9,0,0,0,0,0,0,44,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,44,-99.9,-99.9,-99.9,10,6,48,37,1,1,3,-99.9,0.43
27,Maleic Anhydride ,56,-99.9,0,-99.9,0,0,0,0,0,0,46,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,46,-99.9,-99.9,-99.9,10,3,54,43,2,1,8,-99.9,0.43
27,Maleic Anhydride ,57,-99.9,0,-99.9,0,0,0,0,0,0,49,0,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,49,-99.9,-99.9,-99.9,10,5,57,46,2,3,14,-99.9,0.43
27,Maleic Anhydride ,58,3,4,0.431,0.915,0.476,0.921,1,1,63,52.3,0.817,75.2,680.9,0,0,0,0,0,2,0,0,1,0,0.096,0.099,5,63,357,52.3,-99.9,-99.9,95.9,10,7,62,51,4,4,17,-99.9,0.43
27,Maleic Anhydride ,59,3,4,0.432,0.911,0.462,0.923,1,1,65,60.6,0.739,81.9,721.7,1,14,0,0,14,20,0,1,2,0,0.033,0.051,5,65,409.3,60.6,-99.9,26.102,96.9,10,7,69,58,4,6,21,0.812,0.43
27,Maleic Anhydride ,60,4,5,0.349,1.16,0.404,0.808,0.949,1,99,90.1,0.804,80.2,737.2,0,0,0,0,0,26,0,0,2,0,0,0.2,5,99,469.9,90.1,0.905,23.641,97.8,10,5,76,65,7,8,29,0.574,0.43
27,Maleic Anhydride ,61,4,5,0.36,1.139,0.48,0.8,0.96,1,125,77.7,0.461,77.4,756.6,4,72,0,0,72,15,0,4,1,0.06,0.289,0.26,5,125,560,90.1,0.917,21.672,98,10,12,81,70,10,13,37,0.538,0.43
27,Maleic Anhydride ,62,8,9,0.163,1.948,0.283,0.472,0.566,0.66,212,84,0.416,81.6,800.3,0,0,0,0,0,0,20,0,0,0.929,1.254,0.259,12,212,637.7,90.1,0.769,16.676,97.7,10,12,93,82,12,14,47,0.551,0.43
27,Maleic Anhydride ,63,8,8,0.167,1.95,0.313,0.417,0.521,0.625,192,86.6,0.451,83.5,832.5,0,0,0,0,0,0,0,0,0,0.869,1.032,0.265,12,212,721.7,90.1,0.799,13.316,97.7,10,13,105,94,13,16,52,0.659,0.43
27,Maleic Anhydride ,64,8,8,0.167,1.95,0.313,0.417,0.521,0.625,192,118.1,0.64,85.6,876.4,0,0,0,0,0,0,15,0,0,0.358,0.567,0.208,12,212,808.3,118.1,0.917,12.195,97.4,10,12,118,107,16,17,60,0.574,0.43
27,Maleic Anhydride ,65,8,8,0.155,1.981,0.282,0.395,0.508,0.621,177,128.2,0.779,89.6,929.3,0,0,1,20,0,0,25,0,0,0.19,0.367,0.151,12,212,926.4,128.2,0.953,11.635,98.6,10,9,130,119,16,19,64,0.736,0.43
27,Maleic Anhydride ,66,7,7,0.188,1.813,0.329,0.461,0.592,0.724,152,168.6,1.034,91.1,984.8,0,0,0,0,0,22,0,0,2,0,0,0.165,10,212,1054.6,168.6,1.092,12.705,100.8,10,6,139,128,22,19,69,0.705,0.43
27,Maleic Anhydride ,67,7,7,0.168,1.875,0.287,0.425,0.54,0.655,174,168.2,0.902,86.9,1011.4,0,0,0,0,0,25,0,0,1,0,0,0.177,20,234,1223.2,168.6,1.043,13.25,102.9,10,10,145,134,22,19,72,0.678,0.43
27,Maleic Anhydride ,68,7,7,0.207,1.777,0.377,0.497,0.598,0.698,199,181.7,0.882,87.2,1058.1,0,0,0,0,0,14,0,0,2,0,0,0.136,20,259,1391.4,181.7,0.931,12.342,104,10,10,155,144,22,20,77,0.723,0.43
27,Maleic Anhydride ,69,7,7,0.196,1.802,0.352,0.493,0.606,0.718,213,200.7,0.865,86.3,1087.6,0,0,0,0,0,40,2,0,3,0,0.02,0.135,20,273,1573.1,200.7,1.185,14.614,106.1,10,8,165,154,22,21,85,0.601,0.43
27,Maleic Anhydride ,70,7,7,0.176,1.847,0.299,0.458,0.594,0.713,251,215.1,0.824,79.5,1085.6,0,0,0,0,0,20,0,0,1,0.042,0.093,0.046,20,313,1773.8,215.1,1.085,15.863,110.6,10,2,173,162,22,24,92,0.702,0.43
27,Maleic Anhydride ,71,7,7,0.172,1.85,0.277,0.461,0.609,0.734,271,228.6,0.799,78.5,1122.4,0,0,0,0,0,30,0,0,1,0,0.175,0.018,20,333,1988.9,228.6,0.928,14.732,116.3,10,7,175,164,22,26,100,0.664,0.43
27,Maleic Anhydride ,72,7,7,0.199,1.781,0.349,0.515,0.648,0.761,301,274.4,0.817,83.5,1185.9,0,0,0,0,60,10,0,1,1,0,0,0.063,20,363,2217.5,274.4,0.891,13.131,119.4,10,9,182,171,23,33,107,0.695,0.43
27,Maleic Anhydride ,73,7,8,0.192,1.78,0.283,0.526,0.687,0.795,371,281.8,0.76,87.6,1254.3,0,0,0,0,0,0,0,0,0,0.032,0.248,0.076,20,433,2491.9,281.8,1.151,-99.9,128,10,18,191,180,26,36,114,0.759,0.43
27,Maleic Anhydride ,74,7,8,0.192,1.78,0.283,0.526,0.687,0.795,371,283.2,0.774,83.7,1246.3,0,0,0,0,0,0,10,0,0,0.032,0.247,0.088,20,433,2773.7,283.2,-99.9,-99.9,164,10,12,209,198,32,40,119,-99.9,0.43
27,Maleic Anhydride ,75,7,8,0.194,1.776,0.291,0.54,0.679,0.789,361,216,0.543,72.9,1231.6,1,60,0,0,70,4,0,2,1,0.032,0.247,0.18,20,433,3056.9,283.2,-99.9,-99.9,-99.9,10,12,221,210,34,41,126,-99.9,0.43
27,Maleic Anhydride ,76,8,10,0.158,1.952,0.241,0.448,0.586,0.701,435,264,0.574,79.6,1298.2,1,60,1,20,60,10,20,1,1,0.267,0.297,0.188,10,507,3272.9,283.2,-99.9,-99.9,-99.9,10,12,233,222,0,0,0,-99.9,0.43
27,Maleic Anhydride ,77,8,10,0.144,2.004,0.216,0.402,0.526,0.649,485,294,0.588,82.2,1369.7,0,0,0,0,0,30,0,0,1,0.471,0.524,0.197,10,577,3536.9,294,-99.9,-99.9,-99.9,10,39,245,234,0,0,0,-99.9,0.43
27,Maleic Anhydride ,78,8,10,0.143,2.007,0.204,0.379,0.534,0.65,515,341,0.662,84.7,1438.6,0,0,0,0,0,0,0,0,0,0.301,0.334,0.206,10,607,3830.9,341,-99.9,-99.9,-99.9,10,54,284,273,0,0,0,-99.9,0.43
27,Maleic Anhydride ,79,8,10,0.143,2.007,0.204,0.379,0.534,0.65,515,323,0.669,86,1479.4,0,0,0,0,0,0,64,0,0,0.301,0.334,0.118,10,607,4171.9,341,-99.9,-99.9,-99.9,10,32,338,327,0,0,0,-99.9,0.43
27,Maleic Anhydride ,80,8,8,0.155,1.944,0.233,0.41,0.543,0.676,451,304,0.674,79.6,1475,0,0,0,0,0,0,0,0,0,0.106,0.305,0.113,10,607,4494.9,341,-99.9,-99.9,-99.9,10,34,370,359,0,0,0,-99.9,0.43
27,Maleic Anhydride ,81,8,8,0.155,1.944,0.233,0.41,0.543,0.676,451,293,0.676,79.4,1513.8,0,0,0,0,0,0,35,0,0,0.106,0.305,0.105,10,607,4798.9,341,-99.9,-99.9,-99.9,10,33,404,393,0,0,0,-99.9,0.43
27,Maleic Anhydride ,82,8,8,0.161,1.928,0.252,0.445,0.589,0.697,416,259,0.681,71.1,1485.4,0,0,3,81,0,10,81,0,1,0.079,0.117,0.035,10,607,5091.9,341,-99.9,-99.9,-99.9,10,39,437,426,0,0,0,-99.9,0.43
27,Maleic Anhydride ,83,5,5,0.229,1.541,0.333,0.565,0.739,0.87,345,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,617,5350.9,341,-99.9,-99.9,-99.9,10,24,476,465,0,0,0,-99.9,0.43
28,Methanol ,53,-99.9,0,-99.9,0,0,0,0,0,0,168.3,0,89.2,623.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.3,184.6,-99.9,-99.9,-99.9,9,10,190,55,0,0,2,-99.9,0.03
28,Methanol ,54,-99.9,0,-99.9,0,0,0,0,0,0,168.7,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.6,184.6,-99.9,-99.9,-99.9,9,1,200,65,0,0,2,-99.9,0.03
28,Methanol ,55,-99.9,0,-99.9,0,0,0,0,0,0,202.7,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.3,202.7,-99.9,-99.9,-99.9,9,4,201,66,0,1,2,-99.9,0.03
28,Methanol ,56,-99.9,0,-99.9,0,0,0,0,0,0,240.2,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,240.2,-99.9,-99.9,-99.9,9,1,205,70,1,4,4,-99.9,0.03
28,Methanol ,57,8,10,0.216,1.775,0.374,0.574,0.704,0.796,270,229.4,0.787,83.7,683.8,3,35,0,0,35,8,0,3,2,0,0.083,0.126,9,270,2466.2,240.2,-99.9,4.019,96.3,9,5,206,71,1,5,7,0.518,0.03
28,Methanol ,58,11,13,0.17,2.059,0.323,0.495,0.623,0.703,313,214.5,0.694,75.2,680.9,0,0,1,18,0,10,18,0,1,0.161,0.262,0.144,7,313,2695.6,240.2,0.884,3.561,95.9,9,1,211,76,1,5,11,0.584,0.03
28,Methanol ,59,10,12,0.199,1.921,0.364,0.541,0.672,0.754,305,265.3,0.837,81.9,721.7,0,0,0,0,0,24,0,0,5,0.034,0.139,0.155,7,323,2910.1,265.3,1.036,3.691,96.9,9,4,212,77,1,8,14,0.587,0.03
28,Methanol ,60,10,12,0.197,1.93,0.365,0.529,0.666,0.742,329,296.5,0.896,80.2,737.2,0,0,0,0,0,4,0,0,1,0,0.081,0.143,8,347,3175.4,296.5,0.977,3.6,97.8,9,4,216,81,3,9,18,0.561,0.03
28,Methanol ,61,10,12,0.193,1.941,0.36,0.523,0.658,0.733,333,307.7,0.869,77.4,756.6,0,0,0,0,8,34,0,1,2,0,0.062,0.128,8,351,3471.9,307.7,0.988,3.561,98,9,4,220,85,3,9,22,0.567,0.03
28,Methanol ,62,10,13,0.213,1.903,0.4,0.544,0.664,0.731,375,336.1,0.867,81.6,800.3,1,25,0,0,25,0,0,1,0,0,0.036,0.084,8,393,3779.6,336.1,0.956,3.401,97.7,9,5,224,89,3,10,27,0.504,0.03
28,Methanol ,63,11,14,0.191,2.018,0.375,0.51,0.623,0.685,400,352,0.84,83.5,832.5,0,0,0,0,30,8,0,1,3,0,0.105,0.038,8,418,4115.7,352,1.008,3.432,97.7,9,6,229,94,3,11,33,0.454,0.03
28,Methanol ,64,11,15,0.213,1.958,0.411,0.534,0.637,0.705,438,396.9,0.901,85.6,876.4,0,0,0,0,0,5,0,0,1,0,0.096,0.042,8,456,4467.7,396.9,0.831,2.849,97.4,9,7,235,100,3,12,42,0.57,0.03
28,Methanol ,65,11,15,0.209,1.97,0.406,0.528,0.63,0.698,443,432.7,0.901,89.6,929.3,0,0,0,0,0,74,0,0,5,0,0.018,0.033,8,461,4864.6,432.7,1.103,3.149,98.6,9,5,242,107,3,12,54,0.487,0.03
28,Methanol ,66,11,15,0.178,2.044,0.348,0.503,0.607,0.694,517,493,0.875,91.1,984.8,1,38,0,0,38,55,0,1,1,0,0.028,0.042,8,535,5297.3,493,1.037,3.261,100.8,9,6,247,112,5,14,70,0.421,0.03
28,Methanol ,67,12,16,0.147,2.181,0.295,0.426,0.557,0.646,610,517.7,0.82,86.9,1011.4,0,0,0,0,0,42,0,0,2,0,0.073,0.04,8,628,5790.3,517.7,0.959,3.13,102.9,9,12,253,118,5,16,77,0.407,0.03
28,Methanol ,68,12,16,0.152,2.164,0.307,0.429,0.552,0.644,652,575.8,0.832,87.2,1058.1,0,0,0,0,0,80,0,0,1,0,0.073,0.038,8,670,6308,575.8,0.846,2.651,104,9,24,265,130,6,17,94,0.391,0.03
28,Methanol ,69,12,16,0.156,2.121,0.273,0.492,0.601,0.683,732,634.4,0.816,86.3,1087.6,0,0,1,9,80,20,9,1,1,0,0.126,0.037,8,750,6883.8,634.4,1.013,2.68,106.1,9,16,289,154,8,20,123,0.386,0.03
28,Methanol ,70,11,16,0.141,2.151,0.243,0.437,0.554,0.651,823,743.8,0.798,79.5,1085.6,0,0,0,0,200,70,52,1,1,0,0.027,0.05,8,850,7518.2,743.8,1.069,2.869,110.6,9,22,305,170,8,25,137,0.378,0.03
28,Methanol ,71,11,15,0.178,2.035,0.346,0.5,0.596,0.688,1041,746.6,0.633,78.5,1122.4,1,100,1,26,300,35,57,2,3,0.084,0.388,0.07,8,1120,8262,746.6,0.69,1.98,116.3,9,11,327,192,9,30,154,0.513,0.03
28,Methanol ,72,11,14,0.154,2.097,0.262,0.481,0.603,0.679,1319,976.1,0.749,83.5,1185.9,0,0,0,0,0,0,30,0,0,0.124,0.343,0.128,22,1455,9008.6,976.1,0.735,1.451,119.4,9,17,338,203,11,41,172,0.548,0.03
28,Methanol ,73,11,13,0.15,2.114,0.244,0.469,0.593,0.671,1289,1065.5,0.834,87.6,1254.3,0,0,1,42,0,50,72,0,2,0.03,0.127,0.129,22,1455,9984.7,1065.5,1.151,-99.9,128,9,34,355,220,15,44,202,0.544,0.03
28,Methanol ,74,10,12,0.156,2.046,0.249,0.478,0.604,0.683,1267,1037.4,0.819,83.7,1246.3,0,0,0,0,0,0,0,0,0,0.055,0.174,0.151,22,1505,11050.2,1065.5,-99.9,-99.9,164,9,28,389,254,15,61,238,-99.9,0.03
28,Methanol ,75,10,12,0.156,2.046,0.249,0.478,0.604,0.683,1267,780.7,0.616,72.9,1231.6,0,0,0,0,0,0,0,0,0,0.055,0.174,0.232,22,1505,12087.6,1065.5,-99.9,-99.9,-99.9,9,43,417,282,19,77,283,-99.9,0.03
28,Methanol ,76,10,12,0.156,2.046,0.249,0.478,0.604,0.683,1267,941.4,0.718,79.6,1298.2,0,0,0,0,0,90,0,0,3,0.055,0.174,0.194,22,1505,12868.3,1065.5,-99.9,-99.9,-99.9,9,61,460,325,0,0,0,-99.9,0.03
28,Methanol ,77,10,12,0.163,2.02,0.251,0.497,0.615,0.704,1357,973.3,0.719,82.2,1369.7,0,0,1,50,0,45,50,0,1,0.131,0.258,0.187,22,1595,13809.7,1065.5,-99.9,-99.9,-99.9,9,65,521,386,0,0,0,-99.9,0.03
28,Methanol ,78,9,11,0.18,1.913,0.281,0.533,0.651,0.74,1352,971.8,0.757,84.7,1438.6,0,0,1,22,0,0,137,0,0,0.131,0.206,0.187,22,1640,14783,1065.5,-99.9,-99.9,-99.9,9,46,586,451,0,0,0,-99.9,0.03
28,Methanol ,79,8,9,0.179,1.893,0.313,0.498,0.63,0.728,1215,1111.2,0.845,86,1479.4,0,0,0,0,200,0,0,1,0,0,0.081,0.096,50,1640,15754.8,1111.2,-99.9,-99.9,-99.9,9,86,632,497,0,0,0,-99.9,0.03
28,Methanol ,80,8,10,0.197,1.825,0.3,0.569,0.682,0.767,1415,1078.9,0.762,79.6,1475,0,0,0,0,0,0,0,0,0,0,0.261,0.076,50,1840,16866,1111.2,-99.9,-99.9,-99.9,9,89,718,583,0,0,0,-99.9,0.03
28,Methanol ,81,8,10,0.197,1.825,0.3,0.569,0.682,0.767,1415,1293.7,0.892,79.4,1513.8,0,0,0,0,0,70,0,0,2,0,0,0.111,50,1840,17944.9,1293.7,-99.9,-99.9,-99.9,9,86,807,672,0,0,0,-99.9,0.03
28,Methanol ,82,8,10,0.186,1.857,0.286,0.542,0.663,0.751,1485,1095.8,0.688,71.1,1485.4,1,200,0,0,200,15,0,1,1,0.014,0.054,0.161,50,1910,19238.6,1293.7,-99.9,-99.9,-99.9,9,98,893,758,0,0,0,-99.9,0.03
28,Methanol ,83,9,11,0.161,1.995,0.259,0.482,0.6,0.706,1700,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.164,0.22,0,50,2125,20334.4,1293.7,-99.9,-99.9,-99.9,9,78,991,856,0,0,0,-99.9,0.03
31,Pentaerythritol ,48,-99.9,0,-99.9,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4,20.5,-99.9,-99.9,-99.9,5,1,30,17,0,0,0,-99.9,0.33
31,Pentaerythritol ,49,-99.9,0,-99.9,0,0,0,0,0,0,24.7,0,0,1485.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,24.7,-99.9,-99.9,-99.9,5,3,31,18,1,1,1,-99.9,0.33
31,Pentaerythritol ,50,-99.9,0,-99.9,0,0,0,0,0,0,36.4,0,0,534.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.6,36.4,-99.9,-99.9,-99.9,5,2,34,21,1,1,4,-99.9,0.33
31,Pentaerythritol ,51,-99.9,0,-99.9,0,0,0,0,0,0,45.4,0,0,579.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,45.4,-99.9,-99.9,-99.9,5,2,36,23,3,1,7,-99.9,0.33
31,Pentaerythritol ,52,5,5,0.332,1.231,0.436,0.764,0.945,0.982,55,40.9,0.718,85.4,600.8,0,0,0,0,0,4,0,0,2,0.059,0.066,0.236,1,55,204.4,45.4,0.979,33.315,86.4,5,3,38,25,5,1,7,0.946,0.33
31,Pentaerythritol ,53,5,5,0.321,1.276,0.441,0.746,0.915,0.983,59,56.3,0.873,89.2,623.6,0,0,0,0,0,11,0,0,2,0,0.036,0.25,1,59,245.3,56.3,1.014,33.784,88.1,5,3,41,28,6,1,7,0.849,0.33
31,Pentaerythritol ,54,5,5,0.305,1.289,0.371,0.714,0.929,0.986,70,53.7,0.731,80.3,616.1,2,5,0,0,5,2,0,2,1,0.08,0.231,0.229,1,70,301.6,56.3,0.959,32.395,88.6,5,2,44,31,7,2,9,0.826,0.33
31,Pentaerythritol ,55,7,7,0.258,1.514,0.338,0.649,0.844,0.922,77,61.2,0.79,87.1,657.5,0,0,0,0,0,1,0,0,1,0.103,0.196,0.215,1,77,355.3,61.2,0.979,31.722,89.3,5,1,46,33,9,3,11,0.842,0.33
31,Pentaerythritol ,56,7,7,0.253,1.531,0.333,0.641,0.833,0.91,78,57.1,0.709,86.4,671.6,0,0,0,0,0,5,0,0,1,0.118,0.212,0.206,1,78,416.5,61.2,1.02,32.362,92.4,5,4,47,34,11,3,13,0.866,0.33
31,Pentaerythritol ,57,7,7,0.234,1.583,0.313,0.602,0.783,0.904,83,56.5,0.601,83.7,683.8,0,0,0,0,24,2,4,1,1,0.191,0.294,0.093,1,83,473.6,61.2,0.962,31.125,96.3,5,3,51,38,11,3,15,0.849,0.33
31,Pentaerythritol ,58,7,8,0.274,1.488,0.419,0.667,0.81,0.924,105,53.3,0.454,75.2,680.9,0,0,0,0,25,0,0,1,0,0.515,0.637,0.095,1,109,530.1,61.2,0.922,28.703,95.9,5,4,54,41,11,3,19,0.808,0.33
31,Pentaerythritol ,59,7,9,0.293,1.42,0.392,0.731,0.846,0.938,130,64.1,0.543,81.9,721.7,0,0,1,1,0,0,24,0,0,0.814,0.998,0.126,1,134,583.4,64.1,1.025,29.43,96.9,5,4,58,45,13,4,22,0.816,0.33
31,Pentaerythritol ,60,6,7,0.312,1.388,0.481,0.708,0.821,0.934,106,64.3,0.607,80.2,737.2,0,0,0,0,0,0,0,0,0,0.378,0.42,0.115,1,134,647.5,64.3,1.004,29.548,97.8,5,1,62,49,13,4,24,0.855,0.33
31,Pentaerythritol ,61,6,7,0.312,1.388,0.481,0.708,0.821,0.934,106,62.4,0.589,77.4,756.6,0,0,0,0,0,0,0,0,0,0.378,0.42,0.118,1,134,711.8,64.3,0.968,28.588,98,5,5,63,50,13,4,27,0.807,0.33
31,Pentaerythritol ,62,6,7,0.312,1.388,0.481,0.708,0.821,0.934,106,62,0.66,81.6,800.3,0,0,0,0,0,2,26,0,1,0.378,0.42,0.108,1,134,774.2,64.3,0.897,25.636,97.7,5,4,68,55,13,4,28,0.9,0.33
31,Pentaerythritol ,63,6,6,0.235,1.55,0.305,0.598,0.768,0.915,82,69.2,0.814,83.5,832.5,0,0,0,0,0,6,0,0,1,0.026,0.029,0.065,1,136,836.2,69.2,0.93,23.855,97.7,5,3,72,59,13,4,29,0.883,0.33
31,Pentaerythritol ,64,6,6,0.246,1.523,0.341,0.625,0.784,0.92,88,69.3,0.811,85.6,876.4,0,0,0,0,0,0,5,0,0,0.104,0.115,0.065,1,142,905.4,69.3,1.013,24.167,97.4,5,3,75,62,14,4,30,0.927,0.33
31,Pentaerythritol ,65,6,6,0.243,1.534,0.361,0.602,0.771,0.916,83,69.3,0.84,89.6,929.3,0,0,1,6,0,5,6,0,1,0.078,0.115,0.059,1,142,974.7,69.3,0.919,22.22,98.6,5,2,78,65,14,4,32,1.001,0.33
31,Pentaerythritol ,66,5,5,0.292,1.344,0.427,0.671,0.841,0.988,82,80.8,0.855,91.1,984.8,1,25,0,0,25,0,0,1,0,0,0,0.084,1,147,1044,80.8,1.053,23.406,100.8,5,0,80,67,14,4,34,0.812,0.33
31,Pentaerythritol ,67,6,6,0.226,1.574,0.327,0.561,0.748,0.879,107,85.7,0.801,86.9,1011.4,0,0,0,0,0,0,0,0,0,0,0,0.078,1,172,1124.8,85.7,0.962,22.511,102.9,5,0,80,67,14,4,36,0.828,0.33
31,Pentaerythritol ,68,6,6,0.226,1.574,0.327,0.561,0.748,0.879,107,92.4,0.864,87.2,1058.1,0,0,0,0,0,0,0,0,0,0,0,0.069,1,172,1210.5,92.4,0.983,22.109,104,5,4,80,67,14,4,39,0.872,0.33
