appyear,classId,patent,nonutility,n_claims,n_bcites,n_fcites,n_nplcites,complexity,originality,generality
2000,526,"6649711",0,11,5,1,1,6.394867,0,.1975309
2000,526,"6649722",0,105,30,16,2,6.606182,.2030178,.5275
2000,528,"6649726",0,14,3,0,2,5.581553,,
2000,530,"6649742",0,20,25,3,99,8.073217,.5344,.48
2000,536,"6649750",0,57,3,0,16,7.179093,0,0
2000,548,"6649770",0,4,18,0,6,5.418629,0,.1587901
2000,604,"6649808",0,2,9,0,0,6.653792,.6172839,.6423611
2000,136,"6649824",0,53,27,10,18,5.932311,.4112426,.5661626
2000,250,"6649898",0,11,10,1,0,4.643294,.62,.630102
2000,250,"6649920",0,3,5,0,0,5.802261,0,.2777778
2000,257,"6649928",0,13,13,144,0,5.688241,.1420119,.6367621
2000,257,"6649984",0,22,8,4,1,5.784904,.46875,.5225922
2000,257,"6650002",0,16,6,5,1,6.284639,0,.2721893
2000,257,"6650003",0,10,8,5,0,6.070505,.21875,.5276817
2000,257,"6650012",0,6,5,4,0,6.758991,0,0
2000,315,"6650061",0,21,8,28,6,5.412331,.244898,.347196
2000,318,"6650082",0,27,26,10,0,6.451016,0,0
2000,324,"6650133",0,27,11,2,0,4.565801,0,.1238185
2000,324,"6650135",0,17,24,21,0,4.064908,.2881945,.5804988
2000,327,"6650161",0,5,7,5,0,5.350863,.244898,.2100592
2000,327,"6650172",0,8,10,5,0,5.443353,0,.4917817
2000,327,"6650173",0,18,14,7,0,5.705641,.3367348,0
2000,331,"6650194",0,8,3,7,1,4.784143,0,.2830386
2000,336,"6650219",0,13,7,3,0,5.653021,.4081632,.4081632
2000,340,"6650226",0,20,73,16,19,5.836669,.4114263,0
2000,340,"6650229",0,14,73,12,18,6.020145,.4114263,.1227888
2000,340,"6650230",0,21,23,10,0,6.353756,.2344046,.1840894
2000,342,"6650290",0,30,8,0,3,6.141153,0,0
2000,345,"6650309",0,26,14,0,0,5.428039,.6508876,.6310014
2000,345,"6650320",0,30,10,26,0,5.576914,0,.5980323
2000,345,"6650322",0,32,6,4,0,6.22728,.4444444,.6301939
2000,345,"6650333",0,22,18,12,11,5.618369,0,.0509361
2000,345,"6650341",0,5,5,0,0,5.604393,0,.375
2000,348,"6650371",0,10,5,7,0,5.787139,.3199999,.4994798
2000,349,"6650382",0,37,11,5,1,5.844746,.3966942,.4081632
2000,349,"6650383",0,25,10,0,2,5.273218,.1800001,.54
2000,349,"6650387",0,6,4,8,3,5.889955,.5,.5925926
2000,358,"6650443",0,6,1,4,0,5.662413,0,.635
2000,359,"6650475",0,16,35,18,0,5.802951,.1093878,.1284185
2000,360,"6650497",0,27,12,1,0,4.716357,.2916667,.3402647
2000,360,"6650498",0,44,6,0,0,5.295681,.4444444,.46875
2000,360,"6650499",0,2,12,8,0,4.525662,.1527778,.1587901
2000,360,"6650512",0,23,19,11,1,5.218155,.2659279,.6938776
2000,361,"6650519",0,20,13,3,3,5.527842,.3966942,.4005102
2000,361,"6650545",0,18,8,1,0,5.777494,.21875,.3691406
2000,365,"6650586",0,26,4,5,0,5.131325,0,0
2000,369,"6650605",0,15,7,0,0,6.374605,.244898,0
2000,720,"6650610",0,11,4,1,0,6.32354,0,.1244445
2000,369,"6650612",0,22,16,21,0,6.912992,.3984375,.1652892
2000,369,"6650614",0,5,5,4,0,6.336408,.48,.4444444
2000,369,"6650615",0,7,14,2,0,7.82617,.5408163,.5
2000,370,"6650617",0,22,10,21,2,5.807512,.1800001,0
2000,370,"6650624",0,17,21,77,7,5.185966,.2539682,.1449704
2000,370,"6650629",0,29,13,16,0,6.29643,0,0
2000,370,"6650638",0,18,4,17,0,5.599873,0,.0587695
2000,370,"6650639",0,3,9,13,0,5.281512,0,0
2000,370,"6650643",0,10,11,4,0,5.622918,0,0
2000,370,"6650653",0,15,7,8,3,5.996886,0,0
2000,370,"6650655",0,5,10,8,1,6.143855,0,0
2000,372,"6650677",0,12,7,1,4,5.136715,.244898,.6666666
2000,372,"6650681",0,21,23,4,3,5.514938,.5034013,.3199999
2000,375,"6650687",0,26,32,6,1,5.162564,.1207076,.4567474
2000,375,"6650694",0,33,3,42,0,5.358084,0,0
2000,375,"6650702",0,6,5,2,0,5.665708,0,.4615384
2000,375,"6650705",0,19,9,24,0,7.227149,0,.42
2000,375,"6650708",0,17,3,4,3,11.59458,0,.1420119
2000,375,"6650713",0,6,4,0,0,6.058763,0,0
2000,375,"6650716",0,27,2,11,3,5.791185,0,0
2000,375,"6650719",0,3,4,14,0,5.492628,.375,0
2000,379,"6650731",0,31,9,5,1,5.055264,0,0
2000,379,"6650740",0,11,46,5,7,8.16849,0,0
2000,379,"6650746",0,10,16,13,0,5.297113,0,0
2000,379,"6650747",0,22,5,15,0,5.747671,0,.037551
2000,379,"6650750",0,12,5,1,0,5.411823,0,.1420119
2000,379,"6650751",0,8,4,3,2,6.186327,0,0
2000,380,"6650753",0,8,2,8,0,6.088901,0,.0341778
2000,382,"6650773",0,27,8,11,1,5.682887,.375,.375
2000,382,"6650778",0,50,10,11,2,5.550651,.1800001,.6318367
2000,382,"6650782",0,30,2,48,4,6.814963,0,.3121748
2000,382,"6650785",0,4,5,4,1,8.021105,0,.2788762
2000,382,"6650792",0,5,7,4,0,5.805438,.4897959,.4938271
2000,382,"6650793",0,23,14,4,0,6.474988,.4615384,.345679
2000,385,"6650808",0,12,9,0,0,5.423989,.4444444,.4557752
2000,385,"6650823",0,18,22,0,0,5.18324,.5661157,.2345678
2000,386,"6650828",0,6,9,2,0,7.761385,.345679,.2777778
2000,398,"6650844",0,9,4,7,0,5.852753,.375,.4938271
2000,398,"6650845",0,6,4,3,2,5.730206,.375,.3695265
2000,455,"6650875",0,33,15,13,0,5.842553,.4977778,.3628118
2000,455,"6650876",0,25,10,4,2,5.454248,.3199999,.1244445
2000,455,"6650877",0,8,19,33,2,5.647578,.1883657,.2243226
2000,455,"6650878",0,12,6,30,0,7.442853,.3199999,.6153846
2000,455,"6650880",0,24,2,13,2,6.519091,0,0
2000,455,"6650883",0,12,8,14,3,5.833986,.375,.4988662
2000,455,"6650886",0,9,4,4,2,6.269423,0,0
2000,455,"6650894",0,39,12,37,3,7.013997,0,0
2000,455,"6650899",0,19,6,28,3,5.75391,0,0
2000,455,"6650900",0,13,9,2,1,6.259344,0,0
2000,455,"6650901",0,13,78,74,49,7.94531,.0739646,0
2000,455,"6650905",0,17,3,42,2,6.116525,0,0
2000,455,"6650906",0,9,5,4,0,5.78909,0,0
2000,455,"6650908",0,3,4,6,0,6.171719,0,0
2000,455,"6650913",0,23,3,5,0,7.5014,0,0
2000,607,"6650940",0,32,6,22,0,5.926296,0,.2246094
2000,607,"6650941",0,7,42,3,2,5.349726,.0464853,.0533884
2000,607,"6650944",0,32,33,13,1,5.568413,.1699219,.3902219
2000,700,"6650949",0,65,12,15,0,5.685902,0,.2076124
2000,700,"6650951",0,16,13,17,0,5.253963,.4260355,.2411999
2000,700,"6650957",0,57,4,5,2,5.418347,.5,.4183143
2000,700,"6650968",0,23,3,5,0,5.366004,0,.4196597
2000,702,"6651013",0,45,17,0,0,5.812222,.21875,.5
2000,702,"6651034",0,24,34,9,1,5.20655,.1643599,.0669388
2000,704,"6651040",0,40,8,5,0,4.770834,.46875,0
2000,704,"6651042",0,15,7,7,3,5.512118,0,0
2000,706,"6651046",0,15,5,4,6,5.387445,.3199999,0
2000,707,"6651052",0,8,11,6,0,4.881442,0,0
2000,707,"6651054",0,48,7,14,4,5.008461,0,0
2000,707,"6651067",0,25,15,2,0,4.986823,0,0
2000,707,"6651068",0,16,2,0,0,5.15102,0,0
2000,707,"6651070",0,16,3,4,0,4.750734,0,.0665874
2000,707,"6651073",0,28,17,12,1,4.93089,0,.0907029
2000,707,"6651075",0,14,7,51,0,4.920412,0,0
2000,707,"6651077",0,20,4,12,0,4.970387,0,0
2000,708,"6651079",0,12,4,1,0,6.010921,0,.0739646
2000,718,"6651083",0,19,4,0,0,5.527714,0,0
2000,709,"6651085",0,29,11,5,2,5.376131,.1652892,.008024
2000,709,"6651086",0,23,27,36,1,5.311753,.0713305,.0186031
2000,709,"6651090",0,24,7,9,0,5.254725,0,.0552864
2000,709,"6651098",0,8,7,4,0,5.225596,0,.0588
2000,709,"6651099",0,10,59,69,1,5.370986,0,0
2000,709,"6651106",0,18,2,1,3,6.045586,0,0
2000,719,"6651109",0,14,32,11,19,6.273038,0,.0319915
2000,710,"6651114",0,20,7,1,0,5.294909,0,.0416478
2000,710,"6651116",0,12,18,16,0,5.297707,0,0
2000,710,"6651117",0,15,3,9,0,5.602033,0,0
2000,710,"6651121",0,44,7,19,16,5.100663,0,0
2000,710,"6651122",0,62,19,6,0,5.499536,.099723,.1472
2000,710,"6651123",0,24,12,10,7,5.27011,0,0
2000,710,"6651124",0,16,15,3,0,5.370185,0,0
2000,710,"6651126",0,2,4,11,0,5.60527,0,0
2000,710,"6651128",0,23,6,2,0,5.384131,0,0
2000,710,"6651129",0,22,22,0,1,5.804623,.2355372,.2626886
2000,710,"6651130",0,12,32,15,0,5.174747,0,0
2000,710,"6651131",0,22,5,17,0,5.995958,0,.2285318
2000,711,"6651132",0,20,37,10,14,5.218536,.0540124,0
2000,711,"6651134",0,21,7,3,1,5.714411,0,.1403125
2000,711,"6651140",0,4,4,23,0,5.247125,0,0
2000,711,"6651141",0,29,60,16,4,5.030766,.0644445,0
2000,711,"6651142",0,23,15,12,0,5.159897,0,0
2000,711,"6651143",0,5,10,12,1,5.26391,0,0
2000,711,"6651145",0,30,4,7,30,5.303552,0,0
2000,711,"6651146",0,20,9,25,4,5.338526,0,0
2000,711,"6651152",0,20,3,2,0,5.355965,0,0
2000,711,"6651154",0,24,18,17,1,5.036206,0,.0233885
2000,712,"6651160",0,22,4,17,0,5.792562,0,.5
2000,712,"6651161",0,22,27,4,8,5.759904,0,0
2000,712,"6651163",0,14,5,22,0,5.806311,0,0
2000,713,"6651165",0,30,3,12,0,5.14189,0,0
2000,713,"6651177",0,26,25,2,0,6.04915,.4224,0
2000,713,"6651178",0,20,11,39,7,5.549181,.4628099,.4875346
2000,713,"6651179",0,19,7,2,0,5.483482,.244898,.5581396
2000,713,"6651180",0,17,12,2,1,4.636915,0,.2975206
2000,713,"6651181",0,17,4,12,0,5.787467,.375,.50875
2000,714,"6651182",0,18,4,20,0,4.536088,0,.1244445
2000,714,"6651185",0,8,7,0,1,4.987282,0,0
2000,714,"6651186",0,27,17,16,12,5.081695,0,.1445597
2000,714,"6651191",0,10,12,20,2,5.34567,0,.0707439
2000,714,"6651193",0,6,5,2,0,5.000234,0,0
2000,714,"6651195",0,14,9,0,1,6.747034,.244898,.4618132
2000,714,"6651196",0,40,7,14,0,5.776806,0,.375
2000,714,"6651198",0,24,10,5,2,4.906873,.4444444,.2975206
2000,714,"6651199",0,20,29,35,3,5.207817,.1854935,0
2000,714,"6651201",0,20,15,10,0,5.945297,0,0
2000,714,"6651204",0,13,6,15,1,6.295814,0,.1975309
2000,714,"6651209",0,12,7,2,6,5.869931,0,0
2000,714,"6651212",0,22,9,7,0,5.041452,0,0
2000,714,"6651214",0,41,9,3,0,5.662583,0,.0277723
2000,715,"6651221",0,5,38,19,7,5.376131,0,.2076124
2000,716,"6651224",0,30,2,12,2,5.143087,0,.53125
2000,716,"6651233",0,62,38,21,15,4.965375,.099723,.280217
2000,717,"6651245",0,52,7,8,3,5.415715,0,0
2000,717,"6651246",0,33,17,13,43,5.432947,0,0
2000,717,"6651247",0,25,11,20,8,5.791059,0,.0377219
2000,717,"6651248",0,7,7,14,4,5.723463,0,0
2000,29,"6651303",0,20,6,3,0,5.050259,.4444444,.4897959
2000,29,"6651312",0,18,5,4,0,11.18443,.48,.4716553
2000,29,"6651313",0,20,15,2,1,8.98721,.7111111,.6666666
2000,29,"6651320",0,6,12,5,0,6.449206,.5694444,.4800037
2000,29,"6651322",0,14,40,8,0,5.545211,.5756173,.5619835
2000,29,"6651324",0,48,13,1,0,5.781867,.6942148,.625
2000,30,"6651342",0,23,17,7,1,5.696939,0,.21875
2000,70,"6651467",0,30,50,17,0,5.401894,0,.1446417
2000,102,"6651564",0,33,20,0,0,5.933673,.3571429,0
2000,134,"6651680",0,4,14,1,4,5.344413,.6020408,.6530612
2000,152,"6651716",0,11,58,2,0,5.651497,.60125,.5619835
2000,166,"6651749",0,21,13,3,1,5.662644,.4938271,0
2000,175,"6651756",0,22,20,13,2,5.455042,.465374,0
2000,180,"6651762",0,19,10,10,0,4.470967,.46875,.436214
2000,210,"6651823",0,8,15,0,1,6.676694,.2975206,.6171875
2000,235,"6651888",0,26,30,6,8,4.655402,.4066666,.2399999
2000,347,"6652056",0,33,22,6,1,5.228003,0,.2564357
2000,347,"6652063",0,16,33,1,0,5.30123,.2310094,.5247934
2000,347,"6652084",0,19,12,13,1,5.972082,.4444444,.3512397
2000,347,"6652086",0,30,18,1,0,5.21611,.5397924,.1261111
2000,378,"6652140",0,67,21,2,15,6.030898,.4429066,.26625
2000,400,"6652170",0,14,16,7,9,5.568344,.6328125,.2688
2000,451,"6652357",0,12,89,1,0,5.578676,.510173,.21875
2000,463,"6652382",0,3,4,0,0,5.003589,0,.4444444
2000,477,"6652418",0,7,16,4,2,5.171121,.4921875,.3966942
2000,600,"6652470",0,17,12,2,3,4.766235,.2916667,.1800001
2000,604,"6652478",0,25,60,13,12,5.057923,.4577778,.2011635
2000,604,"6652485",0,9,20,2,0,4.704198,.095,.2141583
2000,604,"6652488",0,42,141,4,18,5.317989,.1893134,.3377777
2000,604,"6652504",0,36,105,7,0,4.810472,.6701323,.6201873
2000,604,"6652505",0,12,220,46,21,5.126122,.0274777,.045491
2000,604,"6652509",0,24,26,4,0,5.756544,.6423611,.6804733
2000,606,"6652546",0,2,54,24,6,5.680609,0,0
2000,606,"6652560",0,21,8,5,0,5.731364,0,0
2000,623,"6652571",0,27,28,22,3,5.224324,.4170096,.123962
2000,623,"6652576",0,38,39,5,4,5.339606,.2327416,.113611
2000,623,"6652579",0,35,238,18,79,4.746842,.1391074,.1127856
2000,623,"6652580",0,24,43,6,0,5.710442,0,0
2000,8,"6652597",0,10,5,0,0,5.449518,0,0
2000,44,"6652607",0,28,84,8,4,6.421531,.3992382,.2268431
2000,55,"6652614",0,20,65,11,1,5.816804,.0377219,0
2000,118,"6652655",0,6,9,1,1,6.819219,.53125,.6642933
2000,156,"6652686",0,2,76,4,0,5.952585,.6676744,.7102344
2000,156,"6652709",0,1,9,9,1,5.157206,.4938271,.244898
2000,216,"6652764",0,4,189,34,1,5.82566,.5404664,.4370275
2000,422,"6652810",0,20,2,2,1,8.965457,0,.6666666
2000,428,"6652934",0,14,6,3,0,8.209239,.2777778,.5694444
2000,428,"6652935",0,13,11,1,2,6.755628,.2777778,0
2000,428,"6652949",0,28,4,3,1,5.236041,.625,.6218836
2000,428,"6652971",0,16,9,0,0,6.807121,.345679,.48
2000,428,"6652988",0,8,29,0,0,6.525487,.1307967,.375
2000,429,"6653023",0,12,35,0,0,5.298065,.4066666,.3319452
2000,430,"6653026",0,56,95,14,167,4.799143,.5212189,.5073185
2000,430,"6653042",0,6,26,11,1,6.45545,.3328,0
2000,430,"6653051",0,8,15,0,16,5.814871,.6577778,.6450617
2000,430,"6653057",0,30,10,4,3,6.575311,.74,.72
2000,435,"6653093",0,15,9,0,1,6.31128,.21875,.4982699
2000,435,"6653125",0,3,4,10,15,7.427263,.5,.484429
2000,435,"6653127",0,14,1,1,12,7.194363,0,.4338843
2000,435,"6653133",0,13,2,0,7,6.801957,0,.5
2000,506,"6653138",0,24,25,11,30,5.479154,.1504,.3199999
2000,438,"6653189",0,18,17,3,2,6.520411,.1107266,.1049383
2000,438,"6653193",0,51,50,16,183,5.581332,.4314236,.6293197
2000,438,"6653195",0,42,49,3,12,5.779322,.3349931,.2784001
2000,438,"6653205",0,47,10,9,5,6.212911,.48,.5259515
2000,438,"6653209",0,17,17,36,0,6.614853,.1107266,.2777778
2000,438,"6653213",0,23,4,0,1,5.902474,0,.64
2000,438,"6653227",0,21,11,5,1,6.82372,.1652892,.1741481
2000,438,"6653242",0,22,61,16,0,6.046464,.6826122,.6734222
2000,438,"6653243",0,7,16,2,3,5.987295,.7022222,.7246094
2000,442,"6653250",0,22,7,0,1,5.614,0,0
2000,502,"6653253",0,5,3,1,0,5.421824,0,.095
2000,508,"6653263",0,45,87,13,20,5.530282,.4303125,.5486968
2000,510,"6653266",0,16,116,7,1,5.69321,.2899339,.1195111
2000,510,"6653274",0,32,13,3,0,6.245053,.4027778,.095
2000,514,"6653279",0,2,18,1,174,6.04844,.2076124,.1723356
2000,514,"6653287",0,6,4,0,53,5.765665,0,.3127645
2000,514,"6653309",0,19,5,16,13,7.364847,0,.3199999
2000,514,"6653316",0,25,18,1,12,8.39562,.2777778,.4444444
2000,514,"6653321",0,30,10,0,2,6.267309,.1975309,.48
2000,514,"6653340",0,19,5,0,2,6.047203,.3199999,.3966942
2000,518,"6653357",0,8,3,0,2,6.292039,0,0
2000,523,"6653366",0,7,7,9,2,5.776901,.6530612,.5632716
2000,524,"6653382",0,22,12,89,3,6.293627,.345679,.5191307
2000,524,"6653390",0,5,14,0,2,5.795925,.1975309,.244898
2000,524,"6653391",0,3,4,1,2,5.549417,0,.1797338
2000,525,"6653406",0,23,348,15,42,6.088587,.707614,.6159183
2000,530,"6653447",0,32,0,1,7,7.047935,.48,0
2000,530,"6653448",0,2,8,3,34,6.319416,.21875,.4944599
2000,530,"6653451",0,7,7,3,29,5.773086,.6111111,.4244444
2000,568,"6653514",0,160,20,3,6,6.018019,.1244445,0
2000,604,"6653524",0,18,51,1,0,6.540034,.7202216,.7444116
2000,174,"6653571",0,4,4,0,7,6.267014,.5,.58
2000,250,"6653612",0,11,3,0,0,6.748394,.4444444,.5
2000,250,"6653634",0,11,13,4,0,6.095038,.5833334,.244898
2000,250,"6653644",0,12,3,2,0,5.464924,.4444444,.65625
2000,257,"6653663",0,8,4,6,0,5.6404,.375,.4389347
2000,257,"6653684",0,26,8,1,1,6.859568,0,.2173116
2000,257,"6653707",0,12,3,1,4,6.655748,0,0
2000,257,"6653730",0,55,9,15,3,6.757267,.4938271,.4882737
2000,307,"6653745",0,6,9,8,1,5.408119,0,0
2000,307,"6653747",0,15,6,2,1,4.850394,.5,.3577778
2000,307,"6653749",0,21,21,3,0,5.598409,0,.2784001
2000,310,"6653759",0,7,5,1,0,6.361885,0,.2030178
2000,313,"6653765",0,17,10,20,0,5.621902,0,.2985863
2000,313,"6653769",0,15,8,3,0,5.745701,.65625,0
2000,313,"6653770",0,11,2,2,0,5.423141,0,0
2000,313,"6653776",0,42,20,0,0,6.009656,.335,.244898
2000,313,"6653777",0,22,8,9,0,5.712133,.21875,.1049383
2000,315,"6653801",0,12,14,3,1,5.302776,0,0
2000,315,"6653803",0,16,3,0,0,5.621684,.4444444,.4813101
2000,324,"6653829",0,19,35,15,0,4.507168,.6141868,.4897959
2000,324,"6653841",0,15,14,4,0,6.153533,.1527778,.5599999
2000,324,"6653852",0,12,11,7,8,4.565801,.1652892,.2777778
2000,327,"6653877",0,12,11,8,0,5.456616,0,.4601428
2000,340,"6653929",0,12,8,2,0,5.527606,.21875,0
2000,342,"6653976",0,9,4,0,0,5.825212,0,0
2000,343,"6653977",0,21,9,19,0,3.805854,0,.0867769
2000,343,"6653978",0,8,13,2,2,3.622437,0,.0713305
2000,345,"6654002",0,10,2,1,0,5.201432,0,.0688775
2000,345,"6654013",0,24,8,9,5,6.061694,0,0
2000,345,"6654017",0,56,4,3,0,5.723003,0,0
2000,345,"6654027",0,16,6,6,0,5.624846,0,0
2000,715,"6654029",0,5,1,14,2,6.947137,0,.099723
2000,715,"6654031",0,11,6,10,0,6.460482,0,0
2000,715,"6654034",0,19,5,4,0,5.930247,.48,.2358285
2000,715,"6654035",0,30,76,12,12,5.247815,.101108,0
2000,715,"6654036",0,41,6,18,0,5.667887,0,0
2000,715,"6654038",0,19,10,10,2,5.796845,0,.1584427
2000,715,"6654039",0,27,9,6,0,5.967333,0,.163411
2000,348,"6654068",0,32,15,5,0,6.148448,.7022222,.5390625
2000,349,"6654073",0,12,9,4,0,4.937883,0,.5831952
2000,349,"6654075",0,28,3,3,0,5.3254,0,.2916667
2000,349,"6654078",0,2,6,16,0,5.816045,0,.4444444
2000,349,"6654086",0,6,5,0,1,5.373389,.48,.6897507
2000,355,"6654096",0,14,9,2,0,5.44626,.5679012,.4897959
2000,355,"6654098",0,27,8,10,0,5.362888,.59375,.5278407
2000,356,"6654122",0,31,60,13,0,5.159407,.6361111,.4286463
2000,356,"6654126",0,12,17,0,13,6.592402,0,0
2000,356,"6654129",0,17,4,0,0,5.759362,.625,.53125
2000,359,"6654151",0,3,5,2,0,5.553434,.64,.7206612
2000,359,"6654155",0,19,21,5,10,5.49522,.6530612,.4127219
2000,359,"6654168",0,67,7,3,0,5.647032,.244898,.381328
2000,360,"6654194",0,13,4,2,0,5.933099,0,0
2000,360,"6654197",0,16,5,3,0,4.525662,0,0
2000,360,"6654199",0,6,18,0,0,5.438607,.1975309,.3703704
2000,361,"6654214",0,24,2,1,0,5.812936,.5,.4628099
2000,361,"6654228",0,18,16,1,8,5.516743,.1326531,.5566107
2000,361,"6654255",0,27,13,8,1,5.548552,.2916667,0
2000,363,"6654264",0,20,7,11,0,5.745371,0,.3199999
2000,369,"6654324",0,23,3,13,0,6.718966,0,.0446797
2000,369,"6654329",0,6,16,3,0,5.966794,.1171875,.4481471
2000,369,"6654331",0,16,14,6,3,7.220229,0,.0700827
2000,370,"6654339",0,8,5,14,2,5.463057,.3199999,0
2000,370,"6654342",0,24,26,27,4,5.881326,0,0
2000,370,"6654350",0,9,2,0,1,5.558737,0,.20215
2000,370,"6654351",0,15,5,2,0,5.3864,.3199999,.5090657
2000,370,"6654360",0,44,10,11,1,6.481515,0,.0149869
2000,370,"6654368",0,11,3,7,0,5.922002,0,0
2000,370,"6654370",0,20,3,22,0,5.389486,0,.1022645
2000,370,"6654372",0,6,2,0,0,5.52742,0,.0222194
2000,370,"6654377",0,11,14,6,1,5.25169,0,0
2000,370,"6654380",0,13,4,2,1,6.898858,0,0
2000,372,"6654396",0,4,10,3,0,3.098955,.1800001,.5866666
2000,372,"6654403",0,9,18,5,0,5.443457,0,.4005487
2000,375,"6654405",0,4,28,1,1,5.567317,.1371742,.0233885
2000,375,"6654416",0,14,7,4,0,12.43557,.4897959,.4998347
2000,375,"6654417",0,41,9,40,4,13.31052,0,.21875
2000,375,"6654419",0,17,6,37,0,11.3701,0,.46875
2000,379,"6654447",0,32,11,10,0,5.522097,.2975206,0
2000,379,"6654451",0,16,38,7,22,5.041383,.0512465,.099723
2000,379,"6654454",0,27,16,0,1,5.503345,0,0
2000,379,"6654456",0,69,2,9,1,4.974052,0,0
2000,379,"6654457",0,6,6,10,1,7.467932,0,0
2000,379,"6654459",0,22,2,1,0,5.079661,0,0
2000,382,"6654495",0,24,5,7,2,6.069656,0,.42
2000,382,"6654497",0,20,8,5,3,5.835312,.21875,.3494899
2000,382,"6654501",0,6,9,14,0,6.201189,0,.5238284
2000,382,"6654502",0,23,2,5,1,6.724011,.5,.244898
2000,382,"6654503",0,10,5,15,0,10.20954,0,.4362245
2000,382,"6654506",0,48,10,15,1,5.469128,0,.5788766
2000,382,"6654507",0,28,14,9,0,5.469128,.244898,.5353086
2000,382,"6654508",0,8,6,3,0,5.470452,.2777778,.4938271
2000,385,"6654534",0,19,16,1,0,5.777486,.5546875,.6153846
2000,386,"6654540",0,10,7,0,0,7.52739,.4897959,.4160677
2000,386,"6654542",0,4,6,1,2,7.635806,.2777778,.1891289
2000,386,"6654547",0,12,2,20,0,7.447927,.5,.4444444
2000,398,"6654561",0,36,4,13,5,5.108516,0,.1577572
2000,398,"6654564",0,19,6,42,1,5.433321,.4444444,.6020761
2000,399,"6654566",0,19,10,4,4,5.626081,0,0
2000,455,"6654589",0,16,8,13,0,6.380507,0,0
2000,455,"6654591",0,6,9,4,0,5.153322,.345679,.260355
2000,455,"6654593",0,44,5,21,0,6.996958,.3199999,.4444444
2000,455,"6654594",0,20,24,23,0,6.980678,.2777778,.244898
2000,455,"6654596",0,20,8,2,0,6.030002,0,.1244445
2000,455,"6654599",0,13,3,4,1,6.229381,0,0
2000,455,"6654601",0,12,31,11,0,6.283693,.062435,0
2000,455,"6654606",0,10,0,10,0,5.78592,0,0
2000,455,"6654607",0,16,5,31,3,6.114769,0,0
2000,455,"6654610",0,20,8,29,2,5.930448,0,0
2000,455,"6654611",0,28,36,2,2,6.613549,0,.1577572
2000,455,"6654612",0,45,9,14,0,6.112919,0,0
2000,455,"6654617",0,44,6,1,0,5.638119,0,0
2000,600,"6654625",0,25,267,89,134,6.257518,.5283201,.60875
2000,607,"6654638",0,17,51,17,0,5.075244,.3034027,.1334256
2000,607,"6654642",0,19,32,17,20,5.848596,0,.2001953
2000,700,"6654646",0,8,9,2,0,5.278347,0,0
2000,700,"6654649",0,14,19,9,1,5.4245,0,0
2000,700,"6654653",0,20,5,3,0,5.292884,.3199999,.4806663
2000,700,"6654654",0,51,4,4,0,5.397074,0,.0791337
2000,700,"6654655",0,4,11,1,0,5.125473,.1652892,.1420119
2000,702,"6654699",0,33,11,7,2,4.995791,0,0
2000,703,"6654712",0,16,10,2,9,5.118073,.48,.7248521
2000,704,"6654718",0,9,7,3,0,5.55094,0,0
2000,704,"6654719",0,20,8,7,0,5.888866,.375,.4349113
2000,704,"6654720",0,36,10,13,6,5.623668,0,.1472
2000,704,"6654722",0,21,8,26,0,6.973085,0,.0509361
2000,705,"6654726",0,39,37,66,32,5.058559,0,.3020408
2000,706,"6654733",0,36,2,27,8,5.253747,.5,.5599999
2000,707,"6654734",0,22,1,94,22,5.200702,0,0
2000,707,"6654739",0,7,8,20,1,4.82158,0,0
2000,707,"6654742",0,17,13,22,2,4.866945,0,0
2000,707,"6654743",0,21,10,12,1,4.21875,0,.0512465
2000,707,"6654755",0,24,1,1,0,5.06951,0,.0419194
2000,707,"6654756",0,15,11,9,10,5.051645,0,0
2000,707,"6654758",0,9,4,19,1,4.540695,0,.0340806
2000,707,"6654766",0,45,5,6,2,4.656066,0,0
2000,707,"6654767",0,95,23,2,0,5.202137,.2344046,.0206164
2000,707,"6654769",0,13,3,13,1,5.085863,0,.0253123
2000,707,"6654771",0,17,6,10,0,5.179978,0,0
2000,708,"6654774",0,9,3,0,0,5.855658,0,.4027778
2000,708,"6654775",0,9,6,1,0,5.547332,0,0
2000,708,"6654776",0,10,10,1,0,5.547332,0,0
2000,708,"6654777",0,24,6,0,0,5.75744,0,0
2000,709,"6654785",0,15,3,23,0,5.242851,0,.0124995
2000,709,"6654786",0,30,28,49,2,5.647645,0,.0181803
2000,709,"6654788",0,43,5,2,0,5.519603,0,0
2000,709,"6654791",0,26,9,5,0,5.359349,0,0
2000,709,"6654792",0,16,7,21,11,5.549983,0,0
2000,709,"6654794",0,30,11,26,3,5.573921,0,0
2000,709,"6654797",0,23,4,46,0,5.341272,0,.1093878
2000,709,"6654805",0,5,10,3,2,5.352485,0,.0152663
2000,709,"6654809",0,16,9,1,0,6.770123,.345679,.4260355
2000,709,"6654811",0,38,10,7,1,5.729475,0,0
2000,710,"6654816",0,8,7,19,0,5.017156,.4489796,.4444444
2000,710,"6654818",0,20,7,17,0,5.571154,0,.0440952
2000,710,"6654819",0,16,8,2,0,5.300264,0,.4958677
2000,710,"6654820",0,21,7,3,0,5.659638,0,.0333291
2000,710,"6654821",0,6,5,7,2,5.137932,0,.1800001
2000,710,"6654822",0,15,6,0,0,5.183482,0,0
2000,710,"6654827",0,44,32,11,30,5.332367,.0605469,.2777778
2000,710,"6654831",0,35,5,74,0,5.12496,0,.0688775
